time_of_day,track_name,artist_name
Evening,Känn ingen sorg för mig Göteborg,Håkan Hellström
Evening,Be Mine!,Robyn
Evening,Hej Monica,Nic & The Family
Evening,När vindarna viskar mitt namn,Roger Pontare
Evening,I lågornas sken,Nordman
Evening,On and On,Agnes
Evening,Om du lämnade mig nu,Lars Winnerbäck
Evening,Satellites,September
Evening,Bad Memories (feat. Elley Duhé & FAST BOY),MEDUZA
Night,Bad Memories (feat. Elley Duhé & FAST BOY),MEDUZA
Night,Complicated,Avril Lavigne
Morning,"Hon dansar vidare i livet PT. 2 - Recorded At Spotify Studios, Stockholm",Hov1
Afternoon,"Hon dansar vidare i livet PT. 2 - Recorded At Spotify Studios, Stockholm",Hov1
Afternoon,GUBBS 4 EVER,De Vet Du
Afternoon,24 timmar,Magnus Uggla
Afternoon,Du ringde från Flen,Grönwalls
Evening,Unconditionally,Katy Perry
Evening,Ashes To Ashes,Anna Bergendahl
Evening,Manboy,Eric Saade
Evening,Högt över havet,Arja Saijonmaa
Evening,Never Let It Go,Afro-Dite
Evening,Kizunguzungu,SaRaha
Evening,You,Robin Stjernberg
Evening,Min kärlek,Shirley Clamp
Evening,Genom Eld & Vatten - Spotify Singles,estraden
Evening,Vi kan gunga,Jimmy Jansson
Evening,Möt mig i Gamla Stan,Magnus Carlsson
Evening,Las Vegas,Martin Stenmarck
Evening,Om om och om igen,Omar Rudberg
Evening,If I Were Sorry,Frans
Afternoon,I'm Not Okay (I Promise),My Chemical Romance
Afternoon,AFTERSKI,vem e du
Afternoon,Så DUM,LBSB
Afternoon,Om du vill - J.O.X Remix,Dom Första
Afternoon,Ack & Ve,Strög1
Afternoon,SKITER I DIN DALAHÄST - LNDBRG x Svardh Remix,FESTEN
Afternoon,Numb / Encore,JAY-Z
Afternoon,Please Don't Leave Me,P!nk
Afternoon,The Tide Is High - Radio Mix,Atomic Kitten
Afternoon,In Too Deep,Sum 41
Afternoon,Push The Button,Sugababes
Afternoon,How to Save a Life,The Fray
Afternoon,All Rise,Blue
Afternoon,In the End,Linkin Park
Afternoon,I Gotta Feeling,Black Eyed Peas
Afternoon,Remember the Name (feat. Styles of Beyond),Fort Minor
Afternoon,Left Outside Alone,Anastacia
Afternoon,Dancing on My Own,Robyn
Afternoon,Cooler Than Me - Single Mix,Mike Posner
Afternoon,Low (feat. T-Pain),Flo Rida
Afternoon,Beautiful Day,U2
Afternoon,Played-A-Live (The Bongo Song) - Radio Edit,Safri Duo
Afternoon,The Sweet Escape,Gwen Stefani
Afternoon,You Found Me,The Fray
Afternoon,Rockstar,Nickelback
Afternoon,A New Day Has Come - Radio Remix,Céline Dion
Afternoon,Hot N Cold,Katy Perry
Afternoon,Replay,Iyaz
Afternoon,Underneath Your Clothes,Shakira
Afternoon,Beautiful,Christina Aguilera
Afternoon,White Flag,Dido
Evening,Teenage Dirtbag,Wheatus
Evening,Training Season,Dua Lipa
Evening,Training Season - Extended,Dua Lipa
Evening,Life,E-Type
Evening,Curly Sue,Takida
Evening,Alive,Da Buzz
Evening,Mister Cool,Snook
Evening,What's In It For Me,Amy Diamond
Evening,Stay The Night,Alcazar
Evening,Wonderchild,Christian Walz
Evening,Living in America,The Sounds
Evening,Losing You,Dead by April
Evening,Alla vill till himmelen men ingen vill dö,Timbuktu
Evening,Shooting Star,Amy Diamond
Evening,Jerk It Out,Caesars
Night,Caught in the Middle,A1
Night,Bring It All Back,S Club
Night,She Looks So Perfect,5 Seconds of Summer
Night,When You're Gone,Avril Lavigne
Morning,S.O.S.,Jonas Brothers
Morning,"It Must Have Been Love - From the Film ""Pretty Woman""",Roxette
Morning,World of Our Own,Westlife
Morning,Cara mia,Måns Zelmerlöw
Morning,Cheek to Cheek,Sahara Hotnights
Morning,17 år,Veronica Maggio
Morning,Jerk It Out,Caesars
Morning,On and On,Agnes
Morning,Lay Your Love On Me,BWO
Morning,Natalie,Ola
Morning,Segertåget,Maskinen
Afternoon,Ride With Me,ADAAM
Afternoon,Låt kärleken slå rot,Ted Gärdestad
Afternoon,Från Djursholm till Danvikstull,Orup
Afternoon,G-Unit & Canada Goose,Tjuvjakt
Afternoon,Training Season,Dua Lipa
Afternoon,"yes, and?",Ariana Grande
Afternoon,Don't Look Back In Anger - Remastered,Oasis
Evening,Världen utanför,Barbados
Evening,Sextiotalsmedley,Barbados
Evening,Håll min hand,Barbados
Evening,The Lions Sleeps Tonight (Wimoweh),Barbados
Evening,Se mig,Barbados
Evening,Pojkarna i poolen,Barbados
Morning,Ride With Me,ADAAM
Morning,Not Now,blink-182
Afternoon,Not Now,blink-182
Afternoon,I Think I'm OKAY (with YUNGBLUD & Travis Barker),mgk
Evening,Lion Of Love,Erik Mjönes
Evening,Double Trouble - Film Version,Will Ferrell
Morning,Elegi,Lars Winnerbäck
Morning,Living in America,The Sounds
Afternoon,"Calleth You, Cometh I",The Ark
Afternoon,Cheek to Cheek,Sahara Hotnights
Afternoon,Curly Sue,Takida
Afternoon,The botten is nådd,Timbuktu
Afternoon,Alive,Da Buzz
Afternoon,Sjumilakliv,Martin Stenmarck
Afternoon,Hurtful,Erik Hassle
Afternoon,Bimbo,Lambretta
Afternoon,Shooting Star,Amy Diamond
Afternoon,Dom andra,kent
Afternoon,Hej Monica,Nic & The Family
Afternoon,On and On,Agnes
Afternoon,Kärleken väntar,kent
Afternoon,FF,kent
Afternoon,Living in America,The Sounds
Afternoon,Mister Cool,Snook
Afternoon,Segertåget,Maskinen
Afternoon,Satellites,September
Morning,GUBBS 4 EVER,De Vet Du
Morning,Grand Hotel,Barbados
Night,Sup Yall,Constera
Night,Demons,NIVIRO
Night,I Won't Shake (La La Gunilla),Gunilla Persson
Night,Hold Me Closer,Cornelia Jakobs
Night,Waterloo,ABBA
Night,Fairytale,Alexander Rybak
Morning,Demons,NIVIRO
Morning,Sup Yall,Constera
Morning,Call on Me - Radio Mix,Eric Prydz
Morning,Känn ingen sorg för mig Göteborg,Håkan Hellström
Morning,It Takes A Fool To Remain Sane,The Ark
Afternoon,Stay The Night,Alcazar
Afternoon,Måndagsbarn,Veronica Maggio
Afternoon,Det löser sej,Timbuktu
Afternoon,Life,E-Type
Afternoon,Elegi,Lars Winnerbäck
Afternoon,Ingen vill veta var du köpt din tröja,Raymond & Maria
Afternoon,She´s A Freak,Infinite Mass
Afternoon,Giftig,Mange Schmidt
Afternoon,Starkare,Sara Löfgren
Afternoon,dont let me go,mgk
Afternoon,"yes, and? (with Mariah Carey) - Remix",Ariana Grande
Afternoon,Drift,Monstercat
Afternoon,Skip,Sebastian Ingrosso
Afternoon,Underwater,DubVision
Afternoon,Same Block - Fast,Trekt
Afternoon,Just A Kid,Timmy Trumpet
Afternoon,I Keep Hearing Bingo,Scooter
Afternoon,Temporary High,Brennan Heart
Afternoon,Hope and Glory,Måns Zelmerlöw
Afternoon,Mayhem,Lorentz & Sakarias
Afternoon,Baby Goodbye,E.M.D.
Afternoon,What's In It For Me,Amy Diamond
Afternoon,Om du lämnade mig nu,Lars Winnerbäck
Evening,Driving One Of Your Cars,Lisa Miskovsky
Evening,Elegi,Lars Winnerbäck
Evening,Sysselmannen,Lars Winnerbäck
Evening,För dig,Lars Winnerbäck
Evening,Granit och morän,Lars Winnerbäck
Evening,Är det nåt jag ska ta med,Lars Winnerbäck
Evening,Tror jag hittar hem,Lars Winnerbäck
Evening,En tätort på en slätt,Lars Winnerbäck
Evening,Hjärter Dams sista sång,Lars Winnerbäck
Evening,Rosor & champagne,Lars Winnerbäck
Evening,Stockholm i okt,Lars Winnerbäck
Evening,Alltid nästan där,Lars Winnerbäck
Evening,Själ och hjärta,Lars Winnerbäck
Evening,Söndermarken,Lars Winnerbäck
Evening,Natten skyddar dom älskande,Lisa Ekdahl
Evening,Vad gör det om hundra år,Lars Winnerbäck
Evening,Eldtuppen,Lars Winnerbäck
Evening,Ingen soldat,Lars Winnerbäck
Evening,Dom band som binder mig,Lisa Ekdahl
Evening,you broke me first,Tate McRae
Evening,Bubbly,Colbie Caillat
Night,I'll Never Love Again - Film Version - Radio Edit,Lady Gaga
Night,I'll Never Love - Extended Version - Radio Edit,Lady Gaga
Night,Black Eyes,Bradley Cooper
Night,La Vie En Rose,Lady Gaga
Night,Maybe It's Time,Bradley Cooper
Night,Out Of Time,Bradley Cooper
Night,Alibi,Bradley Cooper
Night,Music To My Eyes,Lady Gaga
Night,Diggin' My Grave,Lady Gaga
Night,Always Remember Us This Way,Lady Gaga
Night,Heal Me,Lady Gaga
Night,Look What I Found,Lady Gaga
Night,Hair Body Face,Lady Gaga
Night,Why Did You Do That?,Lady Gaga
Night,I Don't Know What Love Is,Lady Gaga
Night,Before I Cry,Lady Gaga
Night,Is That Alright?,Lady Gaga
Night,Too Far Gone,Bradley Cooper
Morning,I'll Never Love Again - Film Version - Radio Edit,Lady Gaga
Morning,I'll Never Love - Extended Version - Radio Edit,Lady Gaga
Morning,Black Eyes,Bradley Cooper
Morning,Maybe It's Time,Bradley Cooper
Morning,La Vie En Rose,Lady Gaga
Afternoon,Bad Memories (feat. Elley Duhé & FAST BOY),MEDUZA
Afternoon,Pretty,Robin Stjernberg
Afternoon,I Can´t Go On,Robin Bengtsson
Afternoon,Better,Takida
Afternoon,Sommartider,Gyllene Tider
Afternoon,Som du vill,Theo
Afternoon,Sunnanvind,Mares
Afternoon,Lilla B,Hov1
Evening,Jag ska fånga en ängel,Ted Gärdestad
Evening,Painted By Numbers,The Sounds
Evening,La Belle Epoque,kent
Evening,"Oh, vilken härlig da'",Ted Gärdestad
Evening,Flyg Fula Fluga Flyg,Hanna Ferm
Evening,Nåt som verkligen är bra,Lars Winnerbäck
Evening,What About Me?,Takida
Evening,FF,kent
Evening,Visit to Vienna,Sahara Hotnights
Evening,Smile,Benjamin Ingrosso
Evening,Välkommen Åter,Hanna Ferm
Evening,Dream Of Gold,Tusse
Evening,Valhalla,Ringnes-Ronny
Evening,Cara mia,Måns Zelmerlöw
Evening,Toppen av ett berg,Petter
Evening,Hold You,Hanna Ferm
Evening,No One Sleeps When I'm Awake,The Sounds
Evening,What's The Point,Darin
Evening,Säg mig var du står,Carola
Evening,Het,Björn Rosenström
Evening,Det Är Jag Inte Du,Hanna Ferm
Evening,Bang My Head,Klara Hammarström
Evening,Nån annan nu,Molly Sandén
Evening,Pretty,Robin Stjernberg
Evening,Better,Takida
Evening,Good Time,Owl City
Evening,Shut Up!,Simple Plan
Evening,Pompeii,Bastille
Night,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",John Mayer
Night,"Accidentally In Love - From ""Shrek 2"" Soundtrack",Counting Crows
Night,Iris,The Goo Goo Dolls
Night,Please Don't Stop The Rain,James Morrison
Night,Face Down,The Red Jumpsuit Apparatus
Night,The Reason,Hoobastank
Morning,"Set The World On Fire - 7"" Version",E-Type
Morning,Just A Kid,Timmy Trumpet
Afternoon,"Whenever, Wherever",Shakira
Afternoon,Hung Up,Madonna
Afternoon,Use Somebody,Kings of Leon
Afternoon,Dancing in the Moonlight,Toploader
Afternoon,Where Is The Love?,Black Eyed Peas
Afternoon,Teenage Dirtbag,Wheatus
Afternoon,Best of You,Foo Fighters
Afternoon,Home,Edward Sharpe & The Magnetic Zeros
Afternoon,TiK ToK,Kesha
Afternoon,Dragostea din tei,O-Zone
Afternoon,The Climb,Miley Cyrus
Afternoon,Viva La Vida,Coldplay
Afternoon,Kryptonite,3 Doors Down
Afternoon,Sista dansen,BlackJack
Afternoon,Världens bästa servitris,Lotta & Anders Engbergs Orkester
Afternoon,Det flammar till,Sannex
Afternoon,Inget stoppar oss nu,BlackJack
Afternoon,Fcking Up My Music,High Voltage
Afternoon,Queen of Kings - Da Tweekaz x Tungevaag Remix,Alessandra
Afternoon,Don't Care,Refuzion
Afternoon,Parallel Universe,Tweekacore
Afternoon,Horizon - Da Tweekaz Remix,Andrew Rayel
Afternoon,You & I - Radio Edit (Mixed),Envine
Afternoon,I'm Me,D-Charged
Afternoon,Live The Moment,JDX
Afternoon,Without You,Refuzion
Evening,Unwritten,Natasha Bedingfield
Evening,Bailamos,Enrique Iglesias
Evening,Bailemos,Lorenzo Santamaría
Evening,Reggaetón Lento (Bailemos),CNCO
Evening,Reggaetón Lento (Remix),CNCO
Night,Reggaetón Lento (Remix),CNCO
Morning,Violence,blink-182
Morning,Nu kommer flickorna,Barbados
Morning,Sören,Christina Lindbergs
Morning,Inget stoppar oss nu,BlackJack
Morning,Raka rör (Och ös till bäng),Thorleifs
Morning,Stick Season,Noah Kahan
Morning,Rich Baby Daddy (feat. Sexyy Red & SZA),Drake
Morning,Snooze,SZA
Morning,Don't Look Back In Anger - Remastered,Oasis
Morning,Purple Rain,Prince
Morning,Peanut Butter Jelly,Galantis
Morning,Special,Charlotte Sands
Afternoon,Naked,James Arthur
Afternoon,Bubbly,Colbie Caillat
Afternoon,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith
Afternoon,Sun Comes Up,Refuzion
Afternoon,Together We Grow,Vertile
Afternoon,More Than A Human,Refuzion
Afternoon,One And Only,Sickmode
Afternoon,Coming Home,Envine
Afternoon,Houdini,Dua Lipa
Afternoon,Reggaetón Lento (Remix),CNCO
Afternoon,Love Me or Leave Me,Little Mix
Afternoon,Wasabi,Little Mix
Afternoon,Oops (feat. Charlie Puth),Little Mix
Evening,Losing You - Spotify Singles,Gabry Ponte
Morning,Family Reunion - Live/1999,blink-182
Morning,Dead!,My Chemical Romance
Morning,Cannonball,Avril Lavigne
Morning,When We Were Young,Adele
Morning,EDGING,blink-182
Morning,I Won't Give Up,Jason Mraz
Morning,Bulletproof,La Roux
Morning,Stay Mine,Timmy Trumpet
Morning,Don't You Want Me,Timmy Trumpet
Morning,From Paris to Berlin,Infernal
Morning,Heaven Takes You Home (feat. Connie Constance),Swedish House Mafia
Morning,Already Gone,Sleeping At Last
Morning,Flames (feat. Avril Lavigne),MOD SUN
Morning,False Pretense,The Red Jumpsuit Apparatus
Morning,Oracle,Timmy Trumpet
Morning,Another Level (ft. Lovespeake),Timmy Trumpet
Morning,Best Thing (Mollie Collins Remix),Timmy Trumpet
Morning,forget me too (feat. Halsey),mgk
Morning,Miracle (with Ellie Goulding),Calvin Harris
Morning,Girlfriend,Avril Lavigne
Morning,The Anthem,Good Charlotte
Morning,Stamp On The Ground,ItaloBrothers
Morning,Weightless,All Time Low
Morning,Country Roads,Atmozfears
Morning,Weekends,Jonas Blue
Morning,Epic Sax Song,Adrenalize
Morning,In Da Club,50 Cent
Morning,YOLO,The Lonely Island
Morning,Without Me,Eminem
Morning,Where Did You Go? (feat. MNEK),Jax Jones
Morning,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg
Morning,Where Is The Love?,Black Eyed Peas
Morning,Remember (with David Guetta),Becky Hill
Morning,Hello Radio,Aden Foyer
Morning,Motherlover,The Lonely Island
Morning,Words (feat. Zara Larsson),Alesso
Morning,Toss A Coin To Your Witcher,Coone
Morning,Moth To A Flame (with The Weeknd),Swedish House Mafia
Morning,Victorious,Psyko Punkz
Morning,Around the World (La la La),Refuzion
Morning,Empire State Of Mind,JAY-Z
Morning,Lay Low,Tiësto
Morning,Du är min man,Benny Anderssons Orkester
Morning,Lyssna till ditt hjärta,Friends
Morning,Baby Doll - Single Version,Top Cats
Morning,Ge mig ditt namn ge mig ditt nummer,Perikles
Evening,Ugly Heart,G.R.L.
Evening,Wake Me Up,Avicii
Evening,Hot N Cold,Katy Perry
Evening,Geronimo,Sheppard
Evening,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,Lana Del Rey
Evening,Castle on the Hill,Ed Sheeran
Evening,I'm Good (Blue),David Guetta
Evening,Dance with Me Tonight,Olly Murs
Evening,Time of Our Lives,Pitbull
Evening,Head & Heart (feat. MNEK),Joel Corry
Evening,Five More Hours,Deorro
Evening,No Money,Galantis
Evening,I Like It,Enrique Iglesias
Evening,Post Malone (feat. RANI),Sam Feldt
Evening,King,Olly Alexander (Years & Years)
Evening,Bittersweet Symphony,GAMPER & DADONI
Evening,My Head & My Heart,Ava Max
Evening,Hold Me Closer,Elton John
Evening,BED,Joel Corry
Evening,One Last Time,Ariana Grande
Evening,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit
Evening,When I’m Gone (with Katy Perry),Alesso
Evening,Womanizer,Britney Spears
Evening,Maybe You’re The Problem,Ava Max
Evening,I Will Never Let You Down,Rita Ora
Evening,Celestial,Ed Sheeran
Evening,Paradise (feat. Dermot Kennedy),MEDUZA
Evening,4 Minutes (feat. Justin Timberlake & Timbaland),Madonna
Evening,Lullaby,R3HAB
Evening,2 Be Loved (Am I Ready),Lizzo
Evening,Wrapped Up (feat. Travie McCoy),Olly Murs
Evening,My Way,Calvin Harris
Evening,Rain On Me (with Ariana Grande),Lady Gaga
Evening,Your Love (9PM),ATB
Evening,Mama,Jonas Blue
Evening,Vi åkte aldrig ut till havet,Lars Winnerbäck
Afternoon,When I’m Gone (with Katy Perry),Alesso
Afternoon,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,Lana Del Rey
Afternoon,Post Malone (feat. RANI),Sam Feldt
Afternoon,4 Minutes (feat. Justin Timberlake & Timbaland),Madonna
Afternoon,2 Be Loved (Am I Ready),Lizzo
Afternoon,BED,Joel Corry
Afternoon,Sorry,Justin Bieber
Afternoon,Gråt inga tårar,Thorleifs
Afternoon,Carina,Larz-Kristerz
Afternoon,Sören,Christina Lindbergs
Afternoon,Beautiful Things,Benson Boone
Afternoon,Sextiotalsmedley,Barbados
Afternoon,TEXAS HOLD 'EM,Beyoncé
Evening,Maria (I Like It Loud),Scooter
Evening,Melody,Sigala
Evening,All Night,Girls' Generation
Evening,Bingle Bangle,AOA
Evening,SING,My Chemical Romance
Evening,The Boots,gugudan
Evening,Rookie,Red Velvet
Evening,BLACK DRESS,CLC
Evening,You Know What They Do to Guys Like Us in Prison,My Chemical Romance
Evening,Thank You for the Venom,My Chemical Romance
Evening,I Don't Love You,My Chemical Romance
Evening,Fröken kärlek,Christina Lindbergs
Evening,Omåomigen,Pelle Almgren
Evening,Heartache,Top Cats
Evening,Rosalita,Barbados
Evening,Do You Wanna Make Something of It,Grönwalls
Evening,Take Me to Your Heaven,Charlotte Nilsson
Evening,60-talsmedley,Scotts
Evening,Två mörka ögon,Sven-Ingvars
Evening,The King,The Playtones
Evening,Sista dansen,BlackJack
Evening,Jag trodde änglarna fanns,Ole Ivars
Evening,Basket Case,Top Cats
Evening,Jajamen,Rolandz
Evening,Lycka till med nästa kille (Sandy),Flamingokvintetten
Evening,Kung i stan,Arvingarna
Evening,"Corrine, Corrina",BlackJack
Evening,Behöver inte dig idag,Danzbanderz
Evening,Sommar i Sverige,Sven-Ingvars
Evening,Till mitt eget Blue Hawaii,Vikingarna
Evening,Johanna,Arvingarna
Evening,Varje gång jag ser dig,Fernandoz
Evening,Juliette & Jonathan,Lotta & Anders Engbergs Orkester
Evening,Sommar och sol,Sven-Ingvars
Evening,"Jag vill vara din, Margareta",Sten & Stanley
Evening,Carina,Larz-Kristerz
Evening,Jag ringer på fredag,Sven-Ingvars
Evening,Djingis Khan - Svensk version,Vikingarna
Evening,Sofia dansar go-go,Scotts
Evening,Guardian Angel,Wahlströms
Evening,Vad har du under blusen Rut,Streaplers
Evening,Kongen av campingplassen,Ole Ivars
Evening,Dammit,blink-182
Morning,Dammit,blink-182
Afternoon,Happy That You Found Me,Danny Saucedo
Afternoon,When I'm Gone,Maria Sur
Afternoon,Back To My Roots,Jay Smith
Afternoon,Effortless,Jacqline
Afternoon,Give My Heart A Break,Cazzi Opeia
Afternoon,Unforgettable,Marcus & Martinus
Afternoon,Heroes Are Calling,Smash Into Pieces
Afternoon,Dragon,LIAMOO
Afternoon,Light,Annika Wickihalder
Afternoon,Awful Liar,Lisa Ajax
Afternoon,It's Not Easy to Write a Love Song,Dotter
Afternoon,Que Sera,Medina
Evening,Unforgettable,Marcus & Martinus
Evening,Heroes Are Calling,Smash Into Pieces
Evening,Light,Annika Wickihalder
Evening,Dragon,LIAMOO
Evening,Awful Liar,Lisa Ajax
Evening,Happy That You Found Me,Danny Saucedo
Evening,Que Sera,Medina
Evening,It's Not Easy to Write a Love Song,Dotter
Evening,Give My Heart A Break,Cazzi Opeia
Evening,Effortless,Jacqline
Evening,When I'm Gone,Maria Sur
Morning,Toppen av ett berg,Petter
Afternoon,Toppen av ett berg,Petter
Afternoon,It Takes A Fool To Remain Sane,The Ark
Afternoon,Vittring,Magnus Uggla
Afternoon,Thank You (Not So Bad),Dimitri Vegas & Like Mike
Morning,Vittring,Magnus Uggla
Afternoon,Ahumma,C-Joe
Afternoon,Circus X,SCARLET
Afternoon,my ex's best friend (with blackbear),mgk
Afternoon,Dive,Holly Humberstone
Afternoon,Alone Together,Matoma
Afternoon,First To Go,Astrid S
Afternoon,Austin,Dasha
Afternoon,Kom hem,Barbados
Afternoon,För det här är bara början,Elisa's
Afternoon,Nu är det lördag igen,Flamingokvintetten
Afternoon,Eloise,Arvingarna
Afternoon,En jävel på kärlek,Glenmark Eriksson Strömstedt
Afternoon,We Are All The Winners,Nick Borgen
Afternoon,Nu kommer flickorna,Barbados
Afternoon,Se mig,Barbados
Afternoon,Godmorgon,Kikki Danielsson
Afternoon,Slå på kaffet,Blender
Afternoon,Tylö Sun,Gyllene Tider
Afternoon,Fyra Bugg & en Coca-Cola,Lotta Engberg
Evening,Papaya Coconut,Kikki Danielsson
Evening,Fröken Fräken,Scotts
Evening,Michelangelo (Men så svara då!),Björn Skifs
Evening,En kväll i juni,Danzbanderz
Evening,Inget lockar mig som du,Barbados
Evening,Vi är på gång - Bonus Track,Tomas Ledin
Evening,Hallå du gamle indian,Scotts
Evening,Rockin' 'n' Reelin,Ted Gärdestad
Evening,"Nei, så tjukk du har blitt",Ole Ivars
Evening,Dansa i neon,Barbados
Evening,Aj aj aj,Schytts
Evening,Jag ringer på fredag,Scotts
Evening,Om 100 år,Elisa's
Evening,Dra dit pepparn växer,Casanovas
Evening,Om du ger mig en blick,Wahlströms
Evening,För det här är bara början,Elisa's
Evening,Jag ska måla hela världen lilla mamma,Flamingokvintetten
Morning,This Is How I Disappear - Live in Mexico City,My Chemical Romance
Afternoon,Misery Business,Paramore
Afternoon,lonely,mgk
Afternoon,Dead Air,CHVRCHES
Evening,Dead Air,CHVRCHES
