time_of_day,track_name,artist_name,bpm
Morning,Chasing Cars,Snow Patrol,Medium
Morning,Lighter,Galantis,
Morning,Here With Me,Marshmello,Medium
Afternoon,Fields Of Gold,Sting,Medium
Afternoon,Chariot,Gavin DeGraw,Medium
Afternoon,Whiskey Lullaby (feat. Alison Krauss),Brad Paisley,Low
Afternoon,Like That,Future,Medium
Afternoon,Good Morning,Kanye West,Medium
Afternoon,Roll Up,Wiz Khalifa,Low
Evening,My Happy Ending,Avril Lavigne,High
Evening,Since U Been Gone,Kelly Clarkson,Medium
Evening,Heart of Courage,Thomas Bergersen,Medium
Evening,One Day,Hans Zimmer,Medium
Evening,He's a Pirate,Klaus Badelt,Medium
Evening,Sabotage,Beastie Boys,Medium
Evening,High School Never Ends - Main Version - Explicit,Bowling For Soup,High
Evening,Learning To Fly,Tom Petty and the Heartbreakers,High
Evening,Somewhere I Belong,Linkin Park,High
Evening,Carry On - Nicky Romero Remix,Kygo,Medium
Evening,Misery Business,Paramore,High
Evening,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,Medium
Evening,My Love,Westlife,Medium
Evening,Replica,Nicky Romero,Medium
Evening,This Is How I Disappear - Live in Mexico City,My Chemical Romance,High
Afternoon,Toxic,Britney Spears,High
Evening,On & On,Armin van Buuren,Medium
Evening,Everytime We Touch,Cascada,High
Evening,Close To Me,Ellie Goulding,High
Evening,Cry Baby,Clean Bandit,Medium
Evening,One More Light,Linkin Park,Low
Night,Vindicated,Dashboard Confessional,Medium
Night,Here With Me,Marshmello,Medium
Morning,Close To Me,Ellie Goulding,High
Night,Close To Me,Ellie Goulding,High
Night,I'm Not Okay (I Promise),My Chemical Romance,High
Night,The Light Behind Your Eyes,My Chemical Romance,Low
Night,Kill All Your Friends,My Chemical Romance,Medium
Night,Cancer,My Chemical Romance,Low
Morning,Only One,Yellowcard,Medium
Morning,Disenchanted,My Chemical Romance,Medium
Afternoon,The Ghost of You,My Chemical Romance,High
Afternoon,The World Is Ugly,My Chemical Romance,Medium
Morning,Dum,Bolaget,Medium
Afternoon,The Rock Show,blink-182,Medium
Afternoon,Your Love,The Outfield,Medium
Afternoon,In The Air Tonight - 2015 Remastered,Phil Collins,High
Afternoon,Love Is Gone,David Guetta,Medium
Afternoon,Hot,INNA,Medium
Afternoon,Galvanize,The Chemical Brothers,Medium
Afternoon,Don't Give Up,Chicane,Medium
Afternoon,Bulletproof,La Roux,Medium
Afternoon,The Whistle Song,DJ Aligator,Medium
Afternoon,What Hurts The Most,Cascada,Medium
Afternoon,Shots,LMFAO,Low
Afternoon,Sexy,French Affair,Medium
Afternoon,Sandstorm,Darude,Medium
Afternoon,Like A Boss,The Lonely Island,Medium
Afternoon,Mona Lisa,The Lonely Island,Medium
Afternoon,Omen,The Prodigy,High
Afternoon,Bonkers,Dizzee Rascal,Medium
Afternoon,Propane Nightmares,Pendulum,High
Afternoon,Let Me Think About It,Ida Corr,Medium
Afternoon,Superstylin',Groove Armada,Medium
Afternoon,Shooting Stars,Bag Raiders,Low
Afternoon,Will I Ever,Alice Deejay,Medium
Evening,With You,Chris Brown,High
Night,Forever,Chris Brown,Medium
Morning,Viva La Vida,Coldplay,Medium
Morning,Forever,Chris Brown,Medium
Morning,Low (feat. T-Pain),Flo Rida,Medium
Afternoon,Closer,Ne-Yo,Medium
Afternoon,Disturbia,Rihanna,High
Afternoon,Pocketful of Sunshine,Natasha Bedingfield,Medium
Afternoon,Lollipop,Lil Wayne,High
Afternoon,With You,Chris Brown,High
Afternoon,Sexy Can I,Ray J,High
Afternoon,Shake It,Metro Station,Medium
Afternoon,Leavin',Jesse McCartney,Medium
Afternoon,Damaged,Danity Kane,Medium
Afternoon,See You Again,Miley Cyrus,Medium
Afternoon,American Boy,Estelle,Medium
Afternoon,Dangerous,Kardinal Offishall,Medium
Afternoon,Sorry,Buckcherry,Medium
Afternoon,What You Got,Colby O'Donis,Medium
Afternoon,Paralyzer,Finger Eleven,Medium
Afternoon,Our Song,Taylor Swift,Medium
Afternoon,Paper Planes,M.I.A.,High
Afternoon,Touch My Body,Mariah Carey,Medium
Afternoon,It's Not My Time,3 Doors Down,Medium
Afternoon,Realize,Colbie Caillat,Low
Afternoon,When I Grow Up,The Pussycat Dolls,High
Afternoon,Just a Dream,Carrie Underwood,Low
Afternoon,Womanizer,Britney Spears,High
Afternoon,Gotta Be Somebody,Nickelback,Medium
Afternoon,If I Were a Boy,Beyoncé,High
Afternoon,Addicted,Saving Abel,Medium
Afternoon,Love Song,Sara Bareilles,High
Afternoon,Mercy,Duffy,Low
Afternoon,Love Like This (feat. Sean Kingston),Natasha Bedingfield,Low
Afternoon,Say,John Mayer,Medium
Afternoon,Good Life,Kanye West,High
Afternoon,Famous,Kanye West,High
Afternoon,The Time of My Life,David Cook,Medium
Afternoon,Better As A Memory,Kenny Chesney,Low
Afternoon,She Got It,2 Pistols,High
Afternoon,Right Here (Departed),Brandy,Medium
Afternoon,One Step At a Time,Jordin Sparks,High
Afternoon,Get Silly,V.I.C.,Medium
Afternoon,Into the Night (feat. Chad Kroeger),Santana,Medium
Afternoon,I Still Miss You,Keith Anderson,High
Afternoon,My Life,The Game,Medium
Afternoon,Swing,Savage,Medium
Afternoon,Roll with Me,Montgomery Gentry,Low
Afternoon,Ridin',Chamillionaire,Medium
Afternoon,London Bridge,Fergie,Medium
Afternoon,Whatcha Say,Jason Derulo,Low
Afternoon,Too Little Too Late,JoJo,Medium
Afternoon,Fire Burning,Sean Kingston,Low
Afternoon,Don't Matter,Akon,High
Afternoon,Get Low,Lil Jon & The East Side Boyz,Medium
Morning,I Have A Dream,ABBA,High
Afternoon,Bulletproof Heart,My Chemical Romance,Medium
Evening,My Enemy,CHVRCHES,High
Morning,Thunder,Gabry Ponte,Medium
Afternoon,SEE YOU,blink-182,Medium
Afternoon,NO FUN,blink-182,Medium
Afternoon,Tough Love,Arm's Length,Medium
Afternoon,Muscle Memory,Arm's Length,High
Afternoon,In Loving Memory,Arm's Length,Medium
Afternoon,Family And Friends,Arm's Length,Medium
Afternoon,Dirge,Arm's Length,Medium
Afternoon,Taylor,Trash Boat,Medium
Afternoon,Vomit,Microwave,Medium
Afternoon,Tire Swing,Bouquet,High
Afternoon,I Can't Wait,Sum 41,High
Afternoon,Time Won't Wait,Sum 41,Medium
Afternoon,Future Primitive,Sum 41,High
Afternoon,Dopamine,Sum 41,High
Afternoon,Bad Mistake,Sum 41,Medium
Afternoon,Radio Silence,Sum 41,Medium
Afternoon,Rise Up,Sum 41,Medium
Afternoon,I Don't Need Anyone,Sum 41,High
Evening,NO FUN,blink-182,Medium
Afternoon,Sparks,MEDUZA,Medium
Evening,Free Fallin',J-Trax,High
Morning,Cheri Cheri Lady,Modern Talking,Medium
Morning,Brother Louie,Modern Talking,Medium
Morning,SEE YOU,blink-182,Medium
Afternoon,Brother Louie,Modern Talking,Medium
Afternoon,"You're My Heart, You're My Soul",Modern Talking,Medium
Afternoon,Cheri Cheri Lady,Modern Talking,Medium
Morning,Under Pressure,Darrell Story,Medium
Morning,Sparks,MEDUZA,Medium
Morning,Synergy,Timmy Trumpet,Medium
Morning,Invincible,Neolux,Medium
Morning,Call Me,plenka,Medium
Afternoon,What the Hell,Avril Lavigne,High
Morning,"You're My Heart, You're My Soul",Modern Talking,Medium
Morning,NO FUN,blink-182,Medium
Night,SEE YOU,blink-182,Medium
Afternoon,Whatever It Takes,Imagine Dragons,Low
Afternoon,Somebody Told Me,The Killers,Low
Afternoon,Papercut,Linkin Park,Low
Afternoon,Good Riddance (Time of Your Life),Green Day,Medium
Afternoon,Still into You,Paramore,Medium
Afternoon,Falling,Mike Candys,Medium
Afternoon,Behind,Stormerz,Medium
Afternoon,Out of Body,Alan Artin,Medium
Afternoon,Rapture,Vini Vici,High
Afternoon,Sweet Potatoes,The Chef,Low
Afternoon,Energy,Matt Fax,Medium
Afternoon,Cruel,STUBBVRN,Medium
Afternoon,People Are You Ready,AK47,Medium
Afternoon,Free Fallin',J-Trax,High
Afternoon,Lightning,Super8 & Tab,Medium
Afternoon,Hear Me Out,Cosmic Gate,Medium
Afternoon,Otherside,Vini Vici,Medium
Evening,Heaven,Delta Heavy,High
Evening,Cathedral,Bloodtone,Low
Evening,Aura,Vortek's,Low
Evening,Falling,Mike Candys,Medium
Evening,Behind,Stormerz,Medium
Evening,Out of Body,Alan Artin,Medium
Evening,Rapture,Vini Vici,High
Evening,Sweet Potatoes,The Chef,Low
Evening,Energy,Matt Fax,Medium
Evening,Cruel,STUBBVRN,Medium
Evening,In Silence,Hel:sløwed,Medium
Evening,Otherside,Vini Vici,Medium
Evening,Hear Me Out,Cosmic Gate,Medium
Evening,Lightning,Super8 & Tab,Medium
Night,Free Fallin',J-Trax,High
Night,In Silence,Hel:sløwed,Medium
Night,Otherside,Vini Vici,Medium
Night,Heaven,Delta Heavy,High
Night,Hear Me Out,Cosmic Gate,Medium
Night,Lightning,Super8 & Tab,Medium
Night,Chasing Cars,Snow Patrol,Medium
Night,Rise Up,Andra Day,Medium
Afternoon,Until the Day I Die,Story Of The Year,Medium
Evening,No Good,MORTEN,Medium
Evening,Eternity,Anyma,Medium
Morning,People Are You Ready,AK47,Medium
Morning,Falling,Mike Candys,Medium
Morning,Otherside,Vini Vici,Medium
Evening,Flicker,Porter Robinson,Medium
Evening,RUNAWAY,pluko,Medium
Evening,Unfold,Porter Robinson,Medium
Evening,Some Kind Of Magic,LVTHER,High
Evening,Divinity,Porter Robinson,Medium
Evening,Something Comforting,Porter Robinson,High
Evening,The Greatest Show,Hugh Jackman,High
Evening,A Million Dreams,Ziv Zaifman,Low
Evening,A Million Dreams (Reprise),Austyn Johnson,Low
Evening,Come Alive,Hugh Jackman,Medium
Evening,This Is Me,Keala Settle,Low
Evening,Tightrope,Michelle Williams,Low
Evening,Never Enough (Reprise),Loren Allred,Low
Evening,From Now On,Hugh Jackman,Medium
Afternoon,The Greatest Show,Hugh Jackman,High
Evening,If You Don't Know Me by Now - 2008 Remaster,Simply Red,Medium
Evening,Wind Beneath My Wings,Bette Midler,Medium
Evening,Only You,Yazoo,Low
Evening,I'll Be Over You,TOTO,Low
Evening,A Groovy Kind of Love,Phil Collins,Low
Evening,Especially for You,Kylie Minogue,Low
Evening,Even the Nights Are Better,Air Supply,Medium
Evening,Sexy Girl,Glenn Frey,Medium
Afternoon,As I Lay Me Down,Sophie B. Hawkins,Low
Afternoon,Still Got The Blues,Gary Moore,High
Afternoon,7 Seconds (feat. Neneh Cherry),Youssou N'Dour,High
Afternoon,Go the Distance,Michael Bolton,High
Afternoon,I Can't Make You Love Me,Bonnie Raitt,Medium
Afternoon,Mmm Mmm Mmm Mmm,Crash Test Dummies,Medium
Afternoon,Ordinary World,Duran Duran,Medium
Afternoon,Fade Into You,Mazzy Star,Medium
Afternoon,Tears in Heaven,Eric Clapton,Low
Afternoon,Crush,Jennifer Paige,Medium
Evening,More Than Words,Extreme,Medium
Evening,Promise Me,Beverley Craven,Medium
Evening,I Will Remember,TOTO,Medium
Evening,Never Be The Same Again,Melanie C,Medium
Evening,Nothing Compares 2 U,Sinéad O'Connor,Medium
Evening,Big Big World,Emilia,Medium
Evening,End Of The Road,Boyz II Men,Low
Evening,Hold On,Jamie Walters,Medium
Evening,Flying Without Wings,Westlife,Low
Evening,Don't Let the Sun Go Down on Me,George Michael,Low
Evening,The Actor,Michael Learns To Rock,High
Evening,Stay (I Missed You),Lisa Loeb,Low
Evening,How Deep Is Your Love,Take That,Medium
Evening,Amazing,Aerosmith,Medium
Evening,One Sweet Day,Mariah Carey,Medium
Evening,I'll Be Here For You,Sick Individuals,Low
Evening,Silence,Marshmello,Medium
Evening,Seasons in the Sun,Westlife,Low
Evening,Linger,The Cranberries,Low
Evening,Easy,Faith No More,Low
Evening,Endless Love (with Mariah Carey),Luther Vandross,Medium
Evening,Rush Rush,Paula Abdul,High
Evening,Save The Best For Last,Vanessa Williams,High
Evening,Un-Break My Heart,Toni Braxton,Medium
Evening,I Have Nothing,Whitney Houston,Medium
Evening,Run to You,Whitney Houston,Medium
Evening,The Mother We Share,CHVRCHES,Low
Evening,"Right Here, Right Now",Fatboy Slim,Medium
Evening,I Want You Back - Radio Edit,*NSYNC,Medium
Evening,Girlie Girlie,Dr. Bombay,Medium
Evening,Breathe,The Prodigy,High
Evening,My Oh My,Aqua,Medium
Evening,Waiting for Tonight,Jennifer Lopez,Medium
Evening,Informer,Snow,Medium
Evening,Crying at the Discoteque - Radio Edit,Alcazar,Medium
Evening,No Diggity,Blackstreet,High
Evening,Don't Stop,ATB,High
Evening,Sunchyme,Dario G,Medium
Evening,All That She Wants,Ace of Base,Medium
Evening,Superhero,Daze,Medium
Evening,In My Mind,Antiloop,Low
Evening,Sweet Dreams - Radio Version,La Bouche,Medium
Evening,Max Don't Have Sex with Your Ex,E-Rotic,Medium
Evening,Free,La Cream,Medium
Evening,The Whistle Song,DJ Aligator,Medium
Evening,Stranded,Lutricia McNeal,Medium
Evening,Lollipop,DJ Aligator,High
Evening,Simon Says,Pharoahe Monch,Medium
Evening,Miami,Will Smith,High
Evening,N.Y. State of Mind,Nas,Low
Evening,Wu-Tang Clan Ain't Nuthing ta F' Wit,Wu-Tang Clan,Medium
Evening,ATLiens,Outkast,Medium
Evening,Keep Ya Head Up,2Pac,High
Evening,I Wish - Radio Edit,Skee-Lo,Low
Evening,Guilty Conscience,Eminem,Low
Evening,N 2 Gether Now,Limp Bizkit,Medium
Evening,Insane in the Brain,Cypress Hill,Medium
Night,Burning,Lewis Capaldi,Medium
Night,The Pretender,Lewis Capaldi,High
Night,Pointless,Lewis Capaldi,Medium
Morning,Good Life,OneRepublic,High
Afternoon,Carry On - Nicky Romero Remix,Kygo,Medium
Afternoon,Whistle,Flo Rida,Medium
Afternoon,Good Time,Owl City,Medium
Afternoon,Close To Me,Ellie Goulding,High
Afternoon,Here's to Never Growing Up,Avril Lavigne,High
Afternoon,November,Snövit,Medium
Afternoon,Believe,Antiloop,Low
Afternoon,Obsession,Army Of Lovers,High
Afternoon,Lollipop,DJ Aligator,High
Afternoon,All That She Wants,Ace of Base,Medium
Afternoon,Say Goodbye,La Cream,Medium
Afternoon,Stranded,Lutricia McNeal,Medium
Afternoon,Beautiful Life,Ace of Base,High
Afternoon,I Just Wanna Be With You,E-Type,Medium
Afternoon,Something,Lasgo,Medium
Afternoon,In My Mind,Antiloop,Low
Afternoon,Be My Lover,La Bouche,Medium
Afternoon,The Sign,Ace of Base,Medium
Afternoon,The Ride,Basic Element,Medium
Afternoon,In The Middle Of The Night,Magic Affair,Medium
Afternoon,I Give You My Heart,Mr. President,Low
Afternoon,Free,La Cream,Medium
Afternoon,Sweet Dreams - Radio Version,La Bouche,Medium
Afternoon,You,La Cream,High
Evening,Believe,Antiloop,Low
Evening,Obsession,Army Of Lovers,High
Evening,Say Goodbye,La Cream,Medium
Evening,Something,Lasgo,Medium
Morning,Be My Lover,La Bouche,Medium
Morning,The Ride,Basic Element,Medium
Morning,In The Middle Of The Night,Magic Affair,Medium
Afternoon,Max Don't Have Sex with Your Ex,E-Rotic,Medium
Evening,The Ride,Basic Element,Medium
Evening,I Give You My Heart,Mr. President,Low
Evening,You,La Cream,High
Evening,In The Middle Of The Night,Magic Affair,Medium
Morning,Born This Way,Lady Gaga,Medium
Morning,Footloose,Kenny Loggins,Medium
Morning,I Love It (feat. Charli XCX),Icona Pop,Medium
Morning,Royals,Lorde,High
Morning,In My Mind,Antiloop,Low
Morning,Believe,Antiloop,Low
Morning,Max Don't Have Sex with Your Ex,E-Rotic,Medium
Morning,Sweet Dreams - Radio Version,La Bouche,Medium
Afternoon,Boomerang,Blümchen,Medium
Afternoon,SOS,Domiziana,Medium
Evening,Drowning,Backstreet Boys,Medium
Evening,Sometimes,Britney Spears,High
Evening,Mandy,Westlife,Medium
Night,My Love,Westlife,Medium
Night,Lost Boy,Ruth B.,Medium
Night,Love You Goodbye,One Direction,Medium
Night,Love Me or Leave Me,Little Mix,Medium
Night,No Control,One Direction,Medium
Night,Uptown Girl - Radio Edit,Westlife,Medium
Night,If I Let You Go - Radio Edit,Westlife,High
Night,You Raise Me Up,Westlife,Low
Night,Baby Goodbye,E.M.D.,Low
Night,As Long as You Love Me,Backstreet Boys,Medium
Night,Sorry Seems To Be The Hardest Word,Blue,Medium
Night,U Make Me Wanna,Blue,High
Afternoon,Both Sides Now,Joni Mitchell,Low
Afternoon,What's Going On,Marvin Gaye,Medium
Afternoon,Jolene,Dolly Parton,Medium
Evening,Could You Be Loved,Bob Marley & The Wailers,Medium
Evening,Hey Ya!,Outkast,Medium
Evening,Creep,Radiohead,Medium
Evening,Nothing Else Matters,Metallica,Medium
Evening,Shake It Out,Florence + The Machine,Medium
Evening,What's Going On,Marvin Gaye,Medium
Evening,Paper Planes,M.I.A.,High
Evening,Your Song,Elton John,High
Evening,Wuthering Heights - 2018 Remaster,Kate Bush,Medium
Evening,Hurt,Johnny Cash,High
Evening,Juicy - 2007 Remaster,The Notorious B.I.G.,Medium
Evening,Dance Again,Kite,Low
Evening,Ain't No Sunshine,Bill Withers,Medium
Evening,All Tomorrow's Parties,The Velvet Underground,Medium
Evening,Lithium,Nirvana,Medium
Evening,Dreams - 2018 Remaster,Fleetwood Mac,Medium
Evening,Kelly,Amason,High
Evening,Fade Into You,Mazzy Star,Medium
Evening,Bridge Over Troubled Water,Simon & Garfunkel,High
Evening,Waterloo Sunset,The Kinks,Medium
Evening,Purple Haze,Jimi Hendrix,Medium
Evening,Forever Young - 2019 Remaster,Alphaville,Medium
Morning,Sweet Child O' Mine,Guns N' Roses,Medium
Morning,River Man,Nick Drake,Medium
Morning,when the party's over,Billie Eilish,Medium
Morning,Thirteen,Big Star,Medium
Morning,Thinkin Bout You,Frank Ocean,Medium
Morning,Red Dirt Girl,Emmylou Harris,Low
Morning,Crazy In Love (feat. Jay-Z),Beyoncé,Medium
Morning,Heartbeats,The Knife,High
Morning,Halo,Beyoncé,Medium
Morning,Sexual Healing,Marvin Gaye,Medium
Afternoon,Ace of Spades,Motörhead,Medium
Afternoon,Someday We'll All Be Free,Donny Hathaway,Medium
Afternoon,"Shook Ones, Pt. II",Mobb Deep,Medium
Afternoon,The Devil Went Down to Georgia,The Charlie Daniels Band,Medium
Afternoon,Pass This On,The Knife,Medium
Afternoon,Freedom! '90 - Remastered,George Michael,Medium
Afternoon,Smooth Operator - Single Version,Sade,Medium
Afternoon,Into My Arms,Nick Cave & The Bad Seeds,Medium
Afternoon,Oops!...I Did It Again,Britney Spears,Medium
Evening,Oops!...I Did It Again,Britney Spears,Medium
Evening,Brother Louie,Modern Talking,Medium
Evening,Boomerang,Blümchen,Medium
Evening,Bassface,LIZOT,High
Night,Shape of My Heart,Backstreet Boys,Low
Night,Lucky,Britney Spears,Low
Night,Mandy,Westlife,Medium
Night,How to Save a Life,The Fray,Medium
Afternoon,Home,Westlife,High
Afternoon,What About Now,Westlife,Medium
Afternoon,Safe,Westlife,Medium
Afternoon,I Have a Dream - Remix,Westlife,Medium
Afternoon,Against All Odds (Take A Look at Me Now) (feat. Westlife),Mariah Carey,Medium
Afternoon,Through the Fire,Chaka Khan,Medium
Afternoon,By Your Side - Remastered,Sade,High
Afternoon,Sweet Child O' Mine,Guns N' Roses,Medium
Afternoon,Knights of Cydonia,Muse,Medium
Afternoon,The Devil Went Down to Georgia,Steve Ouimette,Medium
Afternoon,Detroit Rock City,KISS,High
Afternoon,One,Metallica,High
Afternoon,End Of The Road,Boyz II Men,Low
Evening,Love Me or Leave Me,Little Mix,Medium
Evening,What Makes You Beautiful,One Direction,Medium
Night,In My Mind,Antiloop,Low
Night,Houdini,Eminem,High
Morning,Higher Love,Steve Winwood,Low
Afternoon,One Thing Right,Marshmello,High
Afternoon,World on Fire,Nate Smith,Medium
Afternoon,God's Plan,Drake,Low
Afternoon,Where It Ends,Bailey Zimmerman,High
Evening,Wildest Dreams,Taylor Swift,Medium
Evening,Landmines,Sum 41,Medium
Evening,Not Afraid,Eminem,Medium
Evening,Let You Down,NF,High
Evening,"Me, Myself & I",G-Eazy,Medium
Evening,Lost Boy,Ruth B.,Medium
Evening,Pieces,Sum 41,High
Evening,All I Want,A Day To Remember,Medium
Evening,Whistle,Flo Rida,Medium
Morning,Forever Young,BLACKPINK,Low
Afternoon,Forever Young,BLACKPINK,Low
Afternoon,EVERYDAY,WINNER,Low
Afternoon,Candy Pop,TWICE,High
Afternoon,Universe,EXO,Medium
Afternoon,Psycho (feat. Ty Dolla $ign),Post Malone,High
Afternoon,Go Go,BTS,Medium
Afternoon,BRAND NEW GIRL,TWICE,High
Afternoon,Glorious (feat. Skylar Grey),Macklemore,Medium
Afternoon,All Falls Down (feat. Juliander),Alan Walker,Medium
Evening,Little Lies - 2017 Remaster,Fleetwood Mac,Medium
Evening,Rock My Body,R3HAB,Medium
Evening,Get Out,CHVRCHES,High
Evening,I Fall Apart,Post Malone,Medium
Evening,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",mgk,Low
Evening,1-800-273-8255,Logic,Medium
Evening,Grace,Lewis Capaldi,Medium
Evening,Talkin' Bout a Revolution,Tracy Chapman,Medium
Evening,Welcome to My Life,Simple Plan,Medium
Evening,On Top Of The World,Imagine Dragons,Medium
Evening,In Your Eyes,The Weeknd,Medium
Evening,Stan,Eminem,Medium
Night,Jungle,Alok,Medium
Afternoon,Call It Love,Felix Jaehn,Medium
Afternoon,Euphoria,Loreen,High
Afternoon,Girlfriend,Avril Lavigne,Medium
Afternoon,The Real Slim Shady,Eminem,Medium
Afternoon,Lose Yourself,Eminem,High
Evening,Don't Leave Me,blink-182,Medium
Evening,Kingdom,Downstait,Medium
Evening,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,The Notorious B.I.G.,Medium
Evening,Get Money,Junior M.A.F.I.A.,High
Evening,Check the Rhime,A Tribe Called Quest,Medium
Evening,My Name Is,Eminem,Low
Evening,What You Want (feat. Total),Mase,Medium
Evening,Can I Kick It?,A Tribe Called Quest,Medium
Evening,Big Pimpin',JAY-Z,High
Evening,It Was A Good Day,Ice Cube,High
Evening,Dear Mama,2Pac,High
Evening,No Matter What,Boyzone,Medium
Evening,Sorry Seems To Be The Hardest Word,Blue,Medium
Evening,You Raise Me Up,Westlife,Low
Evening,Breaking the Habit,Linkin Park,Medium
Evening,It's Time,Imagine Dragons,Medium
Evening,Bruises,Lewis Capaldi,Medium
Morning,This Is War,Thirty Seconds To Mars,Medium
Afternoon,Take on Me,a-ha,Medium
Afternoon,Du und ich,Blümchen,High
Afternoon,Bicycle Race,Blümchen,High
Afternoon,Nur geträumt,Blümchen,High
Afternoon,Schmetterlinge,Blümchen,Medium
Afternoon,Eisblumen,Blümchen,Low
Night,An Angel's Love,Alex M.O.R.P.H.,Low
Night,Victoria,Magnus Uggla,Medium
Night,Bury It,CHVRCHES,Medium
Night,Someone You Loved,Lewis Capaldi,Medium
Night,Human,The Killers,High
Night,On Top Of The World,Imagine Dragons,Medium
Night,Whatever It Takes,Imagine Dragons,Low
Night,Everytime We Touch,Cascada,High
Night,Heaven Is A Place On Earth,Belinda Carlisle,Medium
Night,Here Without You,3 Doors Down,Medium
Night,Before You Leave Me,Alex Warren,Medium
Night,Another Love,Tom Odell,Medium
Night,Creep,Radiohead,Medium
Night,Let It All Go,Birdy,High
Night,Try,P!nk,High
Night,Nothing Compares 2 U,Sinéad O'Connor,Medium
Night,Fade Into You,Mazzy Star,Medium
Night,when the party's over,Billie Eilish,Medium
Night,Let You Down,NF,High
Night,Slipping Through My Fingers,ABBA,Medium
Night,1-800-273-8255,Logic,Medium
Evening,Burning,Lewis Capaldi,Medium
Evening,The Fiddle,Basic Element,Medium
Evening,Will I Ever,Alice Deejay,Medium
Evening,Children,Robert Miles,Medium
Evening,Du und ich,Blümchen,High
Evening,It's My Life,Dr. Alban,Medium
Night,True Believer,E-Type,Medium
Night,Call Me,plenka,Medium
Night,Under Pressure,Darrell Story,Medium
Night,Sparks,MEDUZA,Medium
Night,Fight Song,Rachel Platten,High
Night,Time After Time,Cyndi Lauper,Medium
Night,Wrecking Ball,Miley Cyrus,High
Night,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,High
Night,Anti-Hero,Taylor Swift,Medium
Night,The Lady In Red,Chris de Burgh,Medium
Night,Bette Davis Eyes,Kim Carnes,Medium
Night,Drive - 2017 Remaster,The Cars,Low
Night,All Out of Love,Air Supply,Medium
Night,"The Saga Begins (Lyrical Adaption of ""American Pie"")","""Weird Al"" Yankovic",High
Night,How Am I Supposed to Live Without You,Michael Bolton,High
Night,Making Love Out of Nothing at All,Air Supply,Medium
Afternoon,Material Girl,Madonna,High
Afternoon,Stronger (What Doesn't Kill You),Kelly Clarkson,Medium
Afternoon,Everything Has Changed,Taylor Swift,Medium
Evening,Leave It Behind,Basic Element,Medium
Evening,The Logical Song,Scooter,Medium
Morning,How Am I Supposed to Live Without You,Michael Bolton,High
Morning,What Makes You Beautiful,One Direction,Medium
Morning,I Swear,All-4-One,Medium
Morning,Everybody Get Up - Radio Edit,Five,Medium
Morning,Quit Playing Games (With My Heart),Backstreet Boys,Medium
Evening,Uptown Girl - Radio Edit,Westlife,Medium
Evening,Radioactive,Imagine Dragons,High
Morning,Easy Lover,Philip Bailey,Medium
Morning,Total Eclipse of the Heart,Bonnie Tyler,Medium
Morning,Coming True,Daniel Lindström,Medium
Morning,Right Here Right Now (My Heart Belongs to You),Agnes,Medium
Morning,Everything Changes,Markus Fagervall,High
Morning,This Moment,Marie Picasso,Medium
Morning,Unbelievable,Lisa Ajax,High
Morning,Higher,Erik Grönwall,Medium
Morning,Heaven,Bryan Adams,High
Afternoon,Right Here Right Now (My Heart Belongs to You),Agnes,Medium
Afternoon,Rain,Tusse,Medium
Afternoon,Unbelievable,Lisa Ajax,High
Afternoon,Playing With Fire,LIAMOO,Medium
Afternoon,Treading Water,Chris Kläfford,Low
Afternoon,Never Say Goodbye,Bon Jovi,Medium
Afternoon,You Win Again,Bee Gees,Medium
Afternoon,Suddenly,Billy Ocean,Medium
Afternoon,Foolish Beat,Debbie Gibson,Low
Afternoon,Love Changes (Everything),Climie Fisher,Medium
Evening,Love Will Lead You Back,Taylor Dayne,High
Afternoon,Leave It Behind,Basic Element,Medium
Afternoon,Fred Come to Bed,E-Rotic,High
Afternoon,Another Night,Real McCoy,Medium
Afternoon,The Logical Song,Scooter,Medium
Afternoon,Beds Are Burning,Novaspace,High
Afternoon,SMS,Barcode Brothers,High
Afternoon,Barbie Girl,Aqua,Medium
Afternoon,Life - Radio Edit,Haddaway,Medium
Afternoon,Baby Baby,Corona,Low
Afternoon,Russian Lullaby,E-Type,Medium
Afternoon,Megamix,Alice Deejay,Medium
Afternoon,Revolution,Basic Element,Low
Afternoon,Sex On The Phone,E-Rotic,Low
Afternoon,Everywhere,Master Blaster,Medium
Evening,Life - Radio Edit,Haddaway,Medium
Evening,Revolution,Basic Element,Low
Evening,Beds Are Burning,Novaspace,High
Evening,Sex On The Phone,E-Rotic,Low
Evening,Fred Come to Bed,E-Rotic,High
Evening,Another Night,Real McCoy,Medium
Evening,Everywhere,Master Blaster,Medium
Evening,Vill ha dig,Drömhus,Medium
Afternoon,Kokomo,The Beach Boys,Low
Afternoon,OMG,Hov1,Medium
Afternoon,Heartbreak,Hov1,Medium
Evening,Heartbreak,Hov1,Medium
Evening,In My Head,Galantis,Medium
Morning,Drive - 2017 Remaster,The Cars,Low
Morning,Keep on Loving You,REO Speedwagon,High
Morning,Playing With Fire,LIAMOO,Medium
Afternoon,Weightless,Birkir Blær,Medium
Afternoon,Välkommen,Spotify,Medium
Afternoon,Creep,Radiohead,Medium
